,deviceid,sequencenumber,latitude,longitude,utc,HRLFC,SweetSpot,TopGear,SweetSpotPercent,Seconds,Minute,Hour,Month,Day,Year,MinuteOffSet,HourOffSet,OdoReading,FuelLevel,CheckLampStatus,StopLampStatus,MilStatus,FlashMil,SPNLSB,SPN8_2ndByte,FailurMode,SPN3_MSB,OccurenceCount,CruiseControlONStatus,CruiseControlEnableStatus,CruiseControlSetStatus,EngineRpm,EngineStartMode,EngineHours,IgnKeyPosition,IdleSwitchStatus,VehicleSpeed,ControlerTrimMode,EngineOilPressure,EngineCoolantTemp,AccPedalPosition,TripFuel,Live,IST Date &Time ,DpfLampCommand,PassiveRegenStatus,ActiveRegenStatus,DpfFilterStatus,ActiveRegenInhibitStatus,InhibitSwitchONStatus,InhibitDueToClutch,InhibitDueToServiceBrake,InhibitDueToPTO,InhibitDueToAccPeda,InhibitDueToNetural,InhibitDueToVehicleSpeedaboverange,InhibitDueToParkingBrake,InhibitDueToExhaustTempLow,InhibitDueToActiveDTC,InhibitDueToSystemTimeout,InhibitDueToSystemLockTemporary,InhibitDueToSystemLockPermanent,InhibitDueToLowEngineTemp,InhibitDueToVehicleSpeedBelowRange,DslPrtcltFltrAtmtcActvRgnrtnInttnCnfg,HighExhaustgasTemp,ParkedRegenStatus,SootLoadPercent,AshLoadPercent,TimeSinceLastActiveRegen,DefTemperature,AfterTreatmentfluidlevel,DefConcentration,T4Temp_DocInTemp,T5Temp_DocOutTemp,T6Temp_ScrInTemp,ExhaustGasValveControl,VGTStatus,DP_Pressure,InletNoxConcentration,OutletNoxConcentration,WaterInFuelIndicator,BarometricPressure,AmbientTemperature,IntakeAirTemperature,FanStatus,FanSpeed,EngineBrakeSwitchStatus,BoostPressure,BoostTemp,EngOilPressure,AccPedalPercent,ActualEngineTorquePercent,DemandEngineTorquePercent,GearStatus,TransMode1Indicator,TransMode2Indicator,TransMode3Indicator,DefLevel,BrakeApplicationPressure,TireLocation,TirePressure,TireTemp,StraffingWarning,DrowsinessWarningStatusLevel1,DrowsinessWarningStatusLevel2,DrowsinessWarningStatusLevel3,CameraError,VideoRecordingError,BrakeSwitchStatus,ClutchSwitchStatus,ClutchSwitchOnTime,ClutchCount,BrakeSwitchOnTime,BrakeCount,CNG_FuelConsumption
22,359218066102844,3270,22.97138,76.4416,784063490,5910.82,1,1,45,52,54,0,11,5,2024,0,0,63407.38,12.00,1,0,0,3,21,3,5,0,126,0,0,0,1257.5,3,448.40,0,0,47.53,0,352,85,45.20,65.78,1,2024-11-05 00:54:50,0,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,0,0,0,0,0.00,0.00,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,95.0,1774.96875,37,0,211.5,3,42,19,102,45,57,57,8,0,0,0,0.00,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,480,4,4491.50
23,359218066102844,3278,22.9745,76.4492,784063550,5911.04,6,1,45,52,55,0,11,5,2024,0,0,63408.24,14.00,1,0,0,3,21,3,5,0,126,0,0,0,1690.0,3,448.40,0,0,63.48,0,380,86,11.60,65.99,1,2024-11-05 00:55:50,0,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,0,0,0,0,0.00,0.00,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,95.0,1774.96875,37,0,419.5,3,22,21,102,12,13,12,8,0,0,0,0.00,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,140,4,4491.50
24,359218066102844,3285,22.97648,76.4585,784063610,5911.20,1,1,45,52,56,0,11,5,2024,0,0,63409.25,19.20,1,0,0,3,21,3,5,0,126,0,0,0,1618.0,3,448.40,0,0,60.94,0,376,85,25.60,66.16,1,2024-11-05 00:56:50,0,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,0,0,0,0,0.00,0.00,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,95.0,1774.96875,37,0,322.0,3,30,20,102,26,32,28,8,0,0,0,0.00,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,480,2,4491.50
25,359218066102844,3302,22.98132,76.47698000000001,784063730,5911.61,6,1,45,52,58,0,11,5,2024,0,0,63411.43,11.20,0,0,0,3,0,0,0,0,0,0,0,0,1762.0,3,448.45,0,0,66.69,0,368,84,27.20,66.57,1,2024-11-05 00:58:50,0,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,0,0,0,0,0.00,0.00,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,95.0,1774.96875,37,0,490.5,3,14,19,102,27,16,21,8,0,0,0,0.00,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,4492.00
26,359218066102844,3309,22.98343,76.48591,784063790,5911.78,6,1,45,52,59,0,11,5,2024,0,0,63412.44,17.20,0,0,0,3,0,0,0,0,0,0,0,0,1665.0,3,448.45,0,0,62.95,0,376,84,24.80,66.74,1,2024-11-05 00:59:50,0,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,0,0,0,0,0.00,0.00,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,95.0,1774.96875,37,0,423.5,3,18,19,102,25,28,27,8,0,0,0,0.00,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,4492.00
27,359218066102844,3318,22.98564,76.49386,784063850,5911.98,6,1,45,52,0,1,11,5,2024,0,0,63413.48,14.40,0,0,0,3,0,0,0,0,0,0,0,0,1612.5,3,448.50,0,0,61.06,0,368,84,23.60,66.93,1,2024-11-05 01:00:50,0,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,0,0,0,0,0.00,0.00,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,95.0,1774.96875,37,0,394.0,3,12,19,102,24,25,26,8,0,0,0,0.00,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,4492.00
28,359218066102844,3325,22.98405,76.50378,784063910,5912.21,6,1,45,52,1,1,11,5,2024,0,0,63414.55,18.00,0,0,0,3,0,0,0,0,0,0,0,0,1698.0,3,448.50,0,0,64.02,0,376,84,26.40,67.17,1,2024-11-05 01:01:50,0,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,0,0,0,0,0.00,0.00,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,95.0,1774.96875,36,0,457.0,3,24,19,102,26,17,28,8,0,0,0,0.00,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,4492.50
29,359218066102844,3333,22.98329,76.51388,784063970,5912.39,1,1,45,52,2,1,11,5,2024,0,0,63415.61,16.40,0,0,0,3,0,0,0,0,0,0,0,0,1441.0,3,448.50,0,0,54.41,0,352,84,27.60,67.35,1,2024-11-05 01:02:50,0,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,0,0,0,0,0.00,0.00,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,95.0,1774.96875,37,0,333.0,3,6,18,102,28,37,35,8,0,0,0,0.00,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,4492.50
30,359218066102844,3341,22.985020000000002,76.52266999999999,784064030,5912.60,6,1,45,52,3,1,11,5,2024,0,0,63416.56,17.20,0,0,0,3,0,0,0,0,0,0,0,0,1818.0,3,448.55,0,0,68.77,0,380,85,18.80,67.56,1,2024-11-05 01:03:50,0,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,0,0,0,0,0.00,0.00,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,95.0,1774.96875,37,0,522.0,3,22,20,102,19,24,20,8,0,0,0,0.00,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,4492.50
31,359218066102844,3348,22.98882,76.53265,784064090,5912.82,6,1,45,52,4,1,11,5,2024,0,0,63417.68,19.20,0,0,0,3,0,0,0,0,0,0,0,0,1765.0,3,448.55,0,0,66.97,0,372,84,23.20,67.77,1,2024-11-05 01:04:50,0,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,0,0,0,0,0.00,0.00,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,95.0,1774.96875,36,0,491.5,3,16,19,102,23,20,18,8,0,0,0,0.00,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,4493.00
32,359218066102844,3356,22.992520000000003,76.54262,784064150,5913.08,6,1,45,52,5,1,11,5,2024,0,0,63418.81,18.80,0,0,0,3,0,0,0,0,0,0,0,0,1803.0,3,448.55,0,0,68.27,0,372,85,16.80,68.03,1,2024-11-05 01:05:50,0,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,0,0,0,0,0.00,0.00,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,95.0,1774.96875,36,0,505.5,3,16,20,102,17,16,14,8,0,0,0,0.00,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,4493.00
33,359218066102844,3363,22.99609,76.55253,784064210,5913.28,6,1,45,52,6,1,11,5,2024,0,0,63419.9,14.40,0,0,0,3,0,0,0,0,0,0,0,0,1705.0,3,448.60,0,0,64.22,0,372,85,10.80,68.24,1,2024-11-05 01:06:50,0,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,0,0,0,0,0.00,0.00,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,95.0,1774.96875,38,0,477.0,3,10,20,102,11,10,9,8,0,0,0,0.00,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,4493.00
34,359218066102844,3371,22.99964,76.56239000000001,784064270,5913.49,1,1,44,52,7,1,11,5,2024,0,0,63421.01,14.40,0,0,0,3,0,0,0,0,0,0,0,0,1789.0,3,448.60,0,0,67.52,0,380,85,35.60,68.44,1,2024-11-05 01:07:50,0,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,0,0,0,0,0.00,0.00,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,95.0,1774.96875,37,0,486.5,3,30,20,102,36,32,31,8,0,0,0,0.00,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,4493.50
35,359218066102844,3387,23.00664,76.58183000000001,784064390,5913.87,6,1,45,52,9,1,11,5,2024,0,0,63423.19,18.80,1,0,0,3,21,3,5,0,126,0,0,0,1722.0,3,448.65,0,0,65.03,0,372,84,9.60,68.82,1,2024-11-05 01:09:50,0,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,0,0,0,0,0.00,0.00,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,95.0,1774.96875,37,0,494.5,3,22,19,102,10,13,9,8,0,0,0,0.00,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,4493.50
