,deviceid,sequencenumber,latitude,longitude,utc,HRLFC,SweetSpot,TopGear,SweetSpotPercent,Seconds,Minute,Hour,Month,Day,Year,MinuteOffSet,HourOffSet,OdoReading,FuelLevel,CheckLampStatus,StopLampStatus,MilStatus,FlashMil,SPNLSB,SPN8_2ndByte,FailurMode,SPN3_MSB,OccurenceCount,CruiseControlONStatus,CruiseControlEnableStatus,CruiseControlSetStatus,EngineRpm,EngineStartMode,EngineHours,IgnKeyPosition,IdleSwitchStatus,VehicleSpeed,ControlerTrimMode,EngineOilPressure,EngineCoolantTemp,AccPedalPosition,TripFuel,Live,IST Date &Time ,DpfLampCommand,PassiveRegenStatus,ActiveRegenStatus,DpfFilterStatus,ActiveRegenInhibitStatus,InhibitSwitchONStatus,InhibitDueToClutch,InhibitDueToServiceBrake,InhibitDueToPTO,InhibitDueToAccPeda,InhibitDueToNetural,InhibitDueToVehicleSpeedaboverange,InhibitDueToParkingBrake,InhibitDueToExhaustTempLow,InhibitDueToActiveDTC,InhibitDueToSystemTimeout,InhibitDueToSystemLockTemporary,InhibitDueToSystemLockPermanent,InhibitDueToLowEngineTemp,InhibitDueToVehicleSpeedBelowRange,DslPrtcltFltrAtmtcActvRgnrtnInttnCnfg,HighExhaustgasTemp,ParkedRegenStatus,SootLoadPercent,AshLoadPercent,TimeSinceLastActiveRegen,DefTemperature,AfterTreatmentfluidlevel,DefConcentration,T4Temp_DocInTemp,T5Temp_DocOutTemp,T6Temp_ScrInTemp,ExhaustGasValveControl,VGTStatus,DP_Pressure,InletNoxConcentration,OutletNoxConcentration,WaterInFuelIndicator,BarometricPressure,AmbientTemperature,IntakeAirTemperature,FanStatus,FanSpeed,EngineBrakeSwitchStatus,BoostPressure,BoostTemp,EngOilPressure,AccPedalPercent,ActualEngineTorquePercent,DemandEngineTorquePercent,GearStatus,TransMode1Indicator,TransMode2Indicator,TransMode3Indicator,DefLevel,BrakeApplicationPressure,TireLocation,TirePressure,TireTemp,StraffingWarning,DrowsinessWarningStatusLevel1,DrowsinessWarningStatusLevel2,DrowsinessWarningStatusLevel3,CameraError,VideoRecordingError,BrakeSwitchStatus,ClutchSwitchStatus,ClutchSwitchOnTime,ClutchCount,BrakeSwitchOnTime,BrakeCount,CNG_FuelConsumption
10,359218065824653    ,62,22.61689,75.6791,784202683,3916.19,7,3,47,38,43,3,11,6,2024,130,125,50068.28,76,0,0,0,3,0,0,0,0,0,0,1,0,784.5,4,698.85,0,1,4.36,0,276,62,0,34.3,1,06/11/2024 15:34,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3,3,0,3,0,0,0,3,0,10427,31,0,32,154.65625,158.75,124.15625,0,0,0.3,0,3076.75,0,95,38.09375,38,0,769,0,76,34,102,0,11,12,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,0,1,5650,1,390,1,0
11,359218065824653    ,67,22.61687,75.67902,784202743,3916.22,7,3,47,38,44,3,11,6,2024,130,125,50068.29,76,0,0,0,3,0,0,0,0,0,0,1,0,700,4,698.85,0,1,0,0,212,63,0,34.33,1,06/11/2024 15:35,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,3,0,10487,31,0,32.25,150.5625,168.84375,123.875,0,0,0.3,0,3076.75,0,95,37.96875,38,0,547,0,78,34,102,0,12,12,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,0,1,6000,0,1100,7,0
12,359218065824653    ,75,22.61687,75.67902,784202911,3916.24,0,0,47,0,0,0,0,0,0,0,0,50068.29,76.4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,698.85,0,1,0,0,0,0,0,34.35,1,06/11/2024 15:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10533,0,0,32.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,99.6,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
13,359218065824653    ,4,22.61677,75.67896,786079524,3916.27,7,3,47,7,51,20,11,27,2024,130,125,50068.29,76.4,0,0,0,3,0,0,0,0,0,0,1,0,701.5,4,698.9,0,1,0,0,396,21,0,34.38,1,28/11/2024 8:55,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,3,0,3,0,0,0,3,0,10594,21,0,32,43.46875,36.96875,27.375,0,0,0.2,0,3076.75,0,95,25.28125,25,0,883,0,78,21,102,0,19,19,0,0,0,0,98,1020,0,0,0,1,1,1,1,1,1,0,0,140,1,0,0,0
14,359218065824653    ,14,22.61677,75.67898,786079644,3916.34,7,3,47,6,53,20,11,27,2024,130,125,50068.29,76,0,0,0,3,0,0,0,0,0,0,1,0,662,4,698.9,0,1,0,0,376,27,0,34.45,1,28/11/2024 8:57,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,3,0,10714,21,0,32,72.875,61.6875,36.78125,0,0,0.1,0,3076.75,0,95,24.78125,25,0,821,0,78,21,102,0,17,17,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,0,1,6000,0,0,0,0
15,359218065824653    ,19,22.61679,75.67903,786079704,3916.37,7,3,47,6,54,20,11,27,2024,130,125,50068.3,76,0,0,0,3,0,0,0,0,0,0,1,0,702.5,4,698.95,0,1,0,0,376,31,0,34.48,1,28/11/2024 8:58,4,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,3,0,10774,21,0,32,86.28125,75.46875,39.28125,0,0,0.2,0,3076.75,0,95,24.78125,25,0,881,0,80,21,102,0,21,21,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,1,1,6000,0,590,3,0
16,359218065824653    ,28,22.61677,75.67887,786079879,3916.41,0,0,47,0,0,0,0,0,0,0,0,50068.3,76.4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,698.95,0,1,0,0,0,0,0,34.52,1,28/11/2024 9:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10827,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,99.6,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
17,359218065824653    ,3,22.61675,75.67894,786102249,3916.45,7,3,47,52,9,3,11,28,2024,130,125,50068.3,76.4,0,0,0,3,0,0,0,0,0,0,1,0,651,4,698.95,0,1,0,0,376,28,11.6,34.56,1,28/11/2024 15:14,4,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3,0,3,0,0,0,3,0,10885,24,0,32,54.875,40.78125,37.28125,0,0,0.2,0,3076.75,0,95,28.6875,29,0,843,0,88,26,102,12,22,23,0,0,0,0,98,1020,0,0,0,1,1,1,1,1,1,0,1,2300,1,2311,4,0
18,359218065824653    ,8,22.61679,75.67894,786102309,3916.49,7,3,47,52,10,3,11,28,2024,130,125,50068.3,76,0,0,0,3,0,0,0,0,0,0,1,0,700,4,699,0,1,0,0,368,32,0,34.6,1,28/11/2024 15:15,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,3,0,10945,24,0,32,74.0625,63.96875,36.875,0,0,0.2,0,3076.75,0,94.5,28.59375,29,0,858,0,90,26,102,0,21,21,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,0,1,6000,0,4319,5,0
19,359218065824653    ,13,22.61676,75.67912,786102369,3916.53,7,3,47,52,11,3,11,28,2024,130,125,50068.31,76,0,0,0,3,0,0,0,0,0,0,1,0,800.5,4,699,0,1,3.45,0,380,36,0,34.64,1,28/11/2024 15:16,4,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,3,3,0,3,0,0,0,3,0,11005,24,0,32.25,96.28125,83.1875,40.875,0,0,0.2,0,3076.75,0,94.5,28.6875,29,0,999,0,76,26,102,0,14,14,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,1,1,6000,0,4270,17,0
20,359218065824653    ,18,22.61678,75.67907,786102429,3916.57,7,3,47,51,12,3,11,28,2024,130,125,50068.31,76,0,0,0,3,0,0,0,0,0,0,1,0,697.5,4,699,0,1,0,0,356,39,0,34.68,1,28/11/2024 15:17,4,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,3,0,11065,24,0,32.25,109.0625,99.875,43.375,0,0,0.2,0,3076.75,0,94.5,28.59375,29,0,871,0,82,26,102,0,28,28,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,1,1,6000,0,3410,11,0
21,359218065824653    ,24,22.61679,75.67905,786102489,3916.6,7,3,47,51,13,3,11,28,2024,130,125,50068.31,76,0,0,0,3,0,0,0,0,0,0,1,0,700.5,4,699.05,0,1,0,0,348,41,0,34.71,1,28/11/2024 15:18,4,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,3,0,11125,24,0,32.25,110.28125,109.96875,61.6875,0,0,0.2,0,3076.75,0,94.5,28.59375,29,0,871,0,78,27,102,0,14,14,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,1,1,6000,0,5250,5,0
22,359218065824653    ,29,22.6168,75.67902,786102549,3916.63,7,3,47,51,14,3,11,28,2024,130,125,50068.31,76,0,0,0,3,0,0,0,0,0,0,1,0,700,4,699.05,0,1,0,0,336,43,0,34.74,1,28/11/2024 15:19,4,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,3,0,11185,24,0,32.25,117.0625,113.0625,86.5625,0,0,0.2,0,3076.75,0,94.5,28.59375,29,0,869,0,78,27,102,0,20,20,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,1,1,6000,0,4350,12,0
23,359218065824653    ,8,22.61688,75.67895,786107381,3916.68,7,3,47,23,35,4,11,28,2024,130,125,50068.31,76.4,0,0,0,3,0,0,0,0,0,0,1,0,701,4,699.1,0,1,0,0,348,39,0,34.79,1,28/11/2024 16:39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,11301,25,250,32.25,66.96875,61.46875,59.375,0,0,0.2,0,3076.75,0,95,31,31,0,874,0,78,26,102,0,13,13,0,0,0,0,100,1020,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
24,359218065824653    ,8,22.6168,75.67908,786107694,3916.74,7,3,47,37,40,4,11,28,2024,130,125,50068.31,76.4,0,0,0,3,0,0,0,0,0,0,1,0,700.5,4,699.1,0,1,0,0,320,44,0,34.85,1,28/11/2024 16:44,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,11426,25,0,32.25,86.46875,79.875,60.96875,0,0,0.2,0,3076.75,0,95,30.59375,31,0,870,0,78,26,102,0,13,13,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,0,1,6000,0,660,5,0
25,359218065824653    ,8,22.6168,75.67908,786107694,3916.74,7,3,47,37,40,4,11,28,2024,130,125,50068.31,76.4,0,0,0,3,0,0,0,0,0,0,1,0,700.5,4,699.1,0,1,0,0,320,44,0,34.85,1,28/11/2024 16:44,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,11426,25,0,32.25,86.46875,79.875,60.96875,0,0,0.2,0,3076.75,0,95,30.59375,31,0,870,0,78,26,102,0,13,13,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,0,1,6000,0,660,5,0
26,359218065824653    ,13,22.61679,75.67904,786107754,3916.76,7,3,47,37,41,4,11,28,2024,130,125,50068.31,76.4,0,0,0,3,0,0,0,0,0,0,1,0,701.5,4,699.15,0,1,0,0,308,45,0,34.87,1,28/11/2024 16:45,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,11486,25,0,32.25,88.375,88.78125,66.28125,0,0,0.2,0,3076.75,0,95,30.59375,31,0,867,0,78,26,102,0,12,12,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,0,1,6000,0,0,0,0
27,359218065824653    ,18,22.61678,75.67904,786107814,3916.78,7,3,47,37,42,4,11,28,2024,130,125,50068.31,76.4,0,0,0,3,0,0,0,0,0,0,1,0,700,4,699.15,0,1,0,0,296,46,0,34.89,1,28/11/2024 16:46,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,11546,25,0,32.25,90.46875,89.65625,73.96875,0,0,0.2,0,3076.75,0,95,30.5,31,0,866,0,78,26,102,0,12,12,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,0,1,6000,0,0,0,0
28,359218065824653    ,18,22.61678,75.67904,786107814,3916.78,7,3,47,37,42,4,11,28,2024,130,125,50068.31,76.4,0,0,0,3,0,0,0,0,0,0,1,0,700,4,699.15,0,1,0,0,296,46,0,34.89,1,28/11/2024 16:46,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,11546,25,0,32.25,90.46875,89.65625,73.96875,0,0,0.2,0,3076.75,0,95,30.5,31,0,866,0,78,26,102,0,12,12,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,0,1,6000,0,0,0,0
29,359218065824653    ,24,22.61679,75.67904,786107874,3916.81,7,3,47,36,43,4,11,28,2024,130,125,50068.31,76.4,0,0,0,3,0,0,0,0,0,0,1,0,701.5,4,699.15,0,1,0,0,288,48,0,34.91,1,28/11/2024 16:47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,11606,25,0,32.25,92.5625,91.28125,82.5625,0,0,0.2,0,3076.75,0,95,30.375,30,0,865,0,78,25,102,0,12,12,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,0,0,4860,2,0,0,0
30,359218065824653    ,24,22.61679,75.67904,786107874,3916.81,7,3,47,36,43,4,11,28,2024,130,125,50068.31,76.4,0,0,0,3,0,0,0,0,0,0,1,0,701.5,4,699.15,0,1,0,0,288,48,0,34.91,1,28/11/2024 16:47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,11606,25,0,32.25,92.5625,91.28125,82.5625,0,0,0.2,0,3076.75,0,95,30.375,30,0,865,0,78,25,102,0,12,12,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,0,0,4860,2,0,0,0
31,359218065824653    ,29,22.61679,75.67905,786107934,3916.83,7,3,47,36,44,4,11,28,2024,130,125,50068.31,76.4,0,0,0,3,0,0,0,0,0,0,1,0,701.5,4,699.2,0,1,0,0,280,49,0,34.93,1,28/11/2024 16:48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,11666,25,0,32.25,94.375,92.875,88.15625,0,0,0.2,0,3076.75,0,95,30.375,30,0,862,0,78,26,102,0,12,12,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,0,0,4459,2,0,0,0
32,359218065824653    ,29,22.61679,75.67905,786107934,3916.83,7,3,47,36,44,4,11,28,2024,130,125,50068.31,76.4,0,0,0,3,0,0,0,0,0,0,1,0,701.5,4,699.2,0,1,0,0,280,49,0,34.93,1,28/11/2024 16:48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,11666,25,0,32.25,94.375,92.875,88.15625,0,0,0.2,0,3076.75,0,95,30.375,30,0,862,0,78,26,102,0,12,12,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,0,0,4459,2,0,0,0
33,359218065824653    ,34,22.61679,75.67905,786107994,3916.85,7,3,47,36,45,4,11,28,2024,130,125,50068.31,76,0,0,0,3,0,0,0,0,0,0,1,0,699.5,4,699.2,0,1,0,0,276,50,0,34.96,1,28/11/2024 16:49,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,3,0,11726,25,0,32.25,96.28125,94.65625,90.375,0,0,0.2,0,3076.75,0,95,30.28125,30,0,870,0,78,25,102,0,11,11,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,0,1,5911,0,1220,3,0
34,359218065824653    ,39,22.6168,75.67924,786108054,3916.89,7,3,47,36,46,4,11,28,2024,130,125,50068.32,76,0,0,0,3,0,0,0,0,0,0,1,0,700,4,699.2,0,1,0,0,260,52,0,34.99,1,28/11/2024 16:50,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,3,0,11786,25,0,32.25,112.15625,99.28125,92.5625,0,0,0.2,0,3076.75,0,95,30.1875,30,0,843,0,88,25,102,0,12,12,0,0,0,0,99.6,1020,0,0,0,1,1,1,1,1,1,0,1,6000,0,761,4,0
35,359218065824653    ,47,22.61681,75.67924,786108190,3916.89,0,0,47,0,0,0,0,0,0,0,0,50068.32,76.4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,699.25,0,1,0,0,0,0,0,35,1,28/11/2024 16:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11800,0,0,32.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,100,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
36,359218065824653    ,47,22.61681,75.67924,786108190,3916.89,0,0,47,0,0,0,0,0,0,0,0,50068.32,76.4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,699.25,0,1,0,0,0,0,0,35,1,28/11/2024 16:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11800,0,0,32.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,100,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
37,359218065824653    ,53,22.61681,75.67908,786108266,3916.93,7,3,47,29,59,4,11,28,2024,130,125,50068.36,76,0,0,0,3,0,0,0,0,0,0,1,0,687,4,699.25,0,1,0,0,248,52,13.2,35.04,1,28/11/2024 16:54,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,3,0,3,0,0,0,3,0,11863,25,0,32.25,101.46875,100.5625,84.1875,0,0,0.2,0,3076.75,0,95,30.09375,30,0,585,0,80,26,102,13,26,25,0,0,0,0,98,1020,0,0,0,1,1,1,1,1,1,0,1,6054,0,800,6,0
