,deviceid,sequencenumber,latitude,longitude,utc,HRLFC,SweetSpot,TopGear,SweetSpotPercent,Seconds,Minute,Hour,Month,Day,Year,MinuteOffSet,HourOffSet,OdoReading,FuelLevel,CheckLampStatus,StopLampStatus,MilStatus,FlashMil,SPNLSB,SPN8_2ndByte,FailurMode,SPN3_MSB,OccurenceCount,CruiseControlONStatus,CruiseControlEnableStatus,CruiseControlSetStatus,EngineRpm,EngineStartMode,EngineHours,IgnKeyPosition,IdleSwitchStatus,VehicleSpeed,ControlerTrimMode,EngineOilPressure,EngineCoolantTemp,AccPedalPosition,TripFuel,Live,IST Date &Time ,DpfLampCommand,PassiveRegenStatus,ActiveRegenStatus,DpfFilterStatus,ActiveRegenInhibitStatus,InhibitSwitchONStatus,InhibitDueToClutch,InhibitDueToServiceBrake,InhibitDueToPTO,InhibitDueToAccPeda,InhibitDueToNetural,InhibitDueToVehicleSpeedaboverange,InhibitDueToParkingBrake,InhibitDueToExhaustTempLow,InhibitDueToActiveDTC,InhibitDueToSystemTimeout,InhibitDueToSystemLockTemporary,InhibitDueToSystemLockPermanent,InhibitDueToLowEngineTemp,InhibitDueToVehicleSpeedBelowRange,DslPrtcltFltrAtmtcActvRgnrtnInttnCnfg,HighExhaustgasTemp,ParkedRegenStatus,SootLoadPercent,AshLoadPercent,TimeSinceLastActiveRegen,DefTemperature,AfterTreatmentfluidlevel,DefConcentration,T4Temp_DocInTemp,T5Temp_DocOutTemp,T6Temp_ScrInTemp,ExhaustGasValveControl,VGTStatus,DP_Pressure,InletNoxConcentration,OutletNoxConcentration,WaterInFuelIndicator,BarometricPressure,AmbientTemperature,IntakeAirTemperature,FanStatus,FanSpeed,EngineBrakeSwitchStatus,BoostPressure,BoostTemp,EngOilPressure,AccPedalPercent,ActualEngineTorquePercent,DemandEngineTorquePercent,GearStatus,TransMode1Indicator,TransMode2Indicator,TransMode3Indicator,DefLevel,BrakeApplicationPressure,TireLocation,TirePressure,TireTemp,StraffingWarning,DrowsinessWarningStatusLevel1,DrowsinessWarningStatusLevel2,DrowsinessWarningStatusLevel3,CameraError,VideoRecordingError,BrakeSwitchStatus,ClutchSwitchStatus,ClutchSwitchOnTime,ClutchCount,BrakeSwitchOnTime,BrakeCount,CNG_FuelConsumption
10,359207068116399,63,22.61685,75.67903000000001,784614113,7005.45,7,3,79,11,47,9,11,11,2024,30,5,29984.0,13.60,0,0,0,3,0,0,0,0,0,0,1,0,2113.0,4,1153.90,0,1,0.00,0,588,28,12.80,87.96,0,2024-11-11 09:51:53,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,0,3,0,0,0,39,25,380337,24,213.00,32.25,75.6875,55.28125,35.78125,0.00000,0.00,0.50,0.00,3076.75,0,95.0,27.00000,27,0,1950.0,0,132,27,102,13,20,18,0,0,0,0,75.20,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,0.00
11,359207068116399,72,22.61683,75.67904,784614257,7005.48,0,0,79,0,0,0,0,0,0,0,0,29984.0,13.60,0,0,1,3,23,17,12,0,2,0,0,0,0.0,0,1153.95,0,0,0.00,0,0,0,0.00,87.99,0,2024-11-11 09:54:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,25,380359,0,0.00,32.25,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,0.0,0.00000,0,0,0.0,0,0,0,102,0,0,0,0,0,0,0,75.60,0,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,0.00
12,359207068116399,86,22.61682,75.67912,784626002,7005.48,7,3,79,21,5,13,11,11,2024,30,5,29984.0,14.00,0,0,1,3,23,17,12,0,2,0,1,0,0.0,12,1153.95,0,1,0.00,0,0,30,0.00,87.99,0,2024-11-11 13:10:02,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,39,25,380359,28,213.00,32.25,31.28125,32.59375,32.18750,0.00000,0.00,0.00,0.00,3076.75,0,95.0,31.28125,31,0,0.0,0,92,30,102,0,0,0,0,0,0,0,74.80,1020,0,0,0.00000,1,1,1,1,1,1,0,0,4800,3,0,0,0.00
13,359207068116399,92,22.61681,75.67912,784626062,7005.48,7,3,79,21,6,13,11,11,2024,30,5,29984.0,14.00,0,0,1,3,23,17,12,0,2,0,1,0,0.0,12,1153.95,0,1,0.00,0,0,30,0.00,87.99,0,2024-11-11 13:11:02,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,39,25,380359,28,213.00,32.25,31.375,32.59375,32.37500,0.00000,0.00,0.00,0.00,3076.75,0,95.0,31.18750,31,0,0.0,0,92,30,102,0,0,0,0,0,0,0,80.00,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,210,1,0.00
14,359207068116399,101,22.61681,75.67911,784626191,7005.48,0,0,79,0,0,0,0,0,0,0,0,29984.0,14.00,0,0,1,3,23,17,12,0,2,0,0,0,0.0,0,1153.95,0,0,0.00,0,0,0,0.00,87.99,0,2024-11-11 13:13:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,25,380359,0,0.00,32.25,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,0.0,0.00000,0,0,0.0,0,0,0,102,0,0,0,0,0,0,0,75.20,0,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,0.00
15,359207068116399,8,22.6167,75.67907,784776788,7005.48,0,0,79,0,0,0,0,0,0,0,0,29984.0,14.40,0,0,1,3,23,17,12,0,2,0,0,0,0.0,0,1153.95,0,0,0.00,0,0,0,0.00,87.99,0,2024-11-13 07:03:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,25,380359,0,0.00,63.75,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,0.0,0.00000,0,0,0.0,0,0,0,102,0,0,0,0,0,0,0,74.00,0,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,0.00
16,359207068116399,18,22.62329,75.67891999999999,784780774,7005.57,7,3,79,51,4,8,11,13,2024,30,5,29984.0,15.60,0,0,1,3,23,17,12,0,2,0,1,0,702.5,4,1153.95,0,1,0.00,0,472,25,86.80,88.07,0,2024-11-13 08:09:34,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,3,0,3,0,0,0,39,25,380419,23,213.00,32.25,85.875,63.6875,38.28125,0.00000,0.00,0.20,0.00,3076.75,0,95.0,18.00000,18,0,534.0,0,116,21,102,87,46,40,0,0,0,0,74.80,1020,0,0,0.00000,1,1,1,1,1,1,0,1,1849,0,160,2,0.00
17,359207068116399,24,22.62238,75.67915,784780834,7005.71,7,3,79,51,5,8,11,13,2024,30,5,29984.02,16.80,0,0,1,3,23,17,12,0,2,0,1,0,1965.5,4,1153.95,0,1,7.42,0,592,36,0.00,88.22,0,2024-11-13 08:10:34,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3,3,0,3,0,0,0,39,25,380479,23,234.00,32.25,153.75,143.96875,96.87500,0.00000,0.00,0.80,0.00,3076.75,0,95.0,18.09375,18,0,1101.0,0,120,27,102,0,0,0,0,0,0,0,75.20,1020,0,0,0.00000,1,1,1,1,1,1,0,1,5110,1,1249,6,0.00
18,359207068116399,34,22.61642,75.67945999999999,784780954,7005.75,7,3,79,51,7,8,11,13,2024,30,5,29984.09,14.40,0,0,1,3,23,17,12,0,2,0,1,0,702.0,3,1154.00,0,1,0.00,0,436,40,0.00,88.25,0,2024-11-13 08:12:34,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,46,25,380532,23,213.00,32.25,129.75,129.96875,99.46875,0.00000,0.00,0.10,0.00,3076.75,0,93.0,18.18750,18,0,647.0,0,92,25,102,0,11,11,0,0,0,0,75.20,1020,0,0,0.00000,1,1,1,1,1,1,0,1,3489,0,0,0,0.00
19,359207068116399,40,22.61639,75.67948,784781014,7005.78,7,3,79,51,8,8,11,13,2024,30,5,29984.09,14.40,0,0,0,3,0,0,0,0,0,0,1,0,699.0,3,1154.00,0,1,0.00,0,468,43,0.00,88.28,0,2024-11-13 08:13:34,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,39,25,380592,23,213.00,32.25,125.25,143.34375,139.65625,0.00000,0.00,0.10,0.00,3076.75,0,93.0,18.18750,18,0,369.0,0,78,25,102,0,10,10,0,0,0,0,75.20,1020,0,0,0.00000,1,1,1,1,1,1,0,1,6000,0,570,5,0.00
20,359207068116399,46,22.61628,75.6795,784781072,7005.80,7,3,79,51,9,8,11,13,2024,30,5,29984.09,14.40,0,0,0,3,0,0,0,0,0,0,1,0,701.0,3,1154.00,0,1,0.00,0,452,44,0.00,88.31,0,2024-11-13 08:14:32,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,39,25,380652,23,213.00,32.25,122.5625,133.25,151.75000,0.00000,0.00,0.10,0.00,3076.75,0,93.0,18.28125,18,0,389.0,0,78,24,102,0,11,11,0,0,0,0,80.00,1020,0,0,0.00000,1,1,1,1,1,1,0,1,6000,0,0,0,0.00
21,359207068116399,53,22.616120000000002,75.67952,784781132,7005.84,7,3,79,51,10,8,11,13,2024,30,5,29984.1,15.60,0,0,0,3,0,0,0,0,0,0,1,0,1599.0,3,1154.05,0,1,6.85,0,700,46,5.60,88.34,0,2024-11-13 08:15:32,4,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,3,3,0,3,0,0,0,39,25,380712,23,213.00,32.25,125.5625,128.375,147.15625,0.00000,0.00,0.40,0.00,3076.75,0,93.0,18.37500,18,0,1102.0,0,108,24,102,6,17,15,0,0,0,0,75.60,1020,0,0,0.00000,1,1,1,1,1,1,0,1,6000,0,0,0,0.00
22,359207068116399,59,22.616039999999998,75.67958,784781192,7005.89,7,3,79,51,11,8,11,13,2024,30,5,29984.12,14.40,0,0,0,3,0,0,0,0,0,0,1,0,701.5,3,1154.05,0,1,0.00,0,420,49,0.00,88.39,1,2024-11-13 08:16:32,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,39,25,380772,23,213.00,32.25,147.96875,142.96875,132.65625,0.00000,0.00,0.10,0.00,3076.75,0,93.0,18.50000,19,0,424.0,0,78,24,102,0,10,10,0,0,0,0,76.00,1020,0,0,0.00000,1,1,1,1,1,1,0,1,6000,0,1490,2,0.00
23,359207068116399,65,22.616039999999998,75.67958,784781252,7005.91,7,3,79,51,12,8,11,13,2024,30,5,29984.12,14.40,0,0,0,3,0,0,0,0,0,0,1,0,700.5,3,1154.05,0,1,0.00,0,408,50,0.00,88.41,1,2024-11-13 08:17:32,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,39,25,380832,23,213.00,32.25,132.96875,158.75,128.46875,0.00000,0.00,0.10,0.00,3076.75,0,93.0,18.50000,19,0,437.0,0,78,24,102,0,10,10,0,0,0,0,76.00,1020,0,0,0.00000,1,1,1,1,1,1,0,1,6000,0,0,0,0.00
24,359207068116399,74,22.616039999999998,75.67957,784781424,7005.95,0,0,79,0,0,0,0,0,0,0,0,29984.12,14.80,0,0,1,3,23,17,12,0,2,0,0,0,0.0,0,1154.10,0,0,0.00,0,0,0,0.00,88.45,1,2024-11-13 08:20:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,25,380882,0,0.00,32.25,0.0,0.0,0.00000,0.00000,0.00,0.00,0.00,0.00,0,0.0,0.00000,0,0,0.0,0,0,0,102,0,0,0,0,0,0,0,76.00,0,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,0.00
25,359207068116399,80,22.61615,75.67949,784784554,7005.99,7,3,79,52,7,9,11,13,2024,30,5,29984.12,14.40,0,0,0,3,0,0,0,0,0,0,1,0,703.0,4,1154.10,0,1,0.00,0,388,45,0.00,88.49,1,2024-11-13 09:12:34,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,39,25,380952,23,213.00,32.25,83.28125,81.78125,83.46875,0.00000,0.00,0.10,0.00,3076.75,0,95.0,20.78125,21,0,869.0,0,78,26,102,0,20,20,0,0,0,0,74.80,1020,0,0,0.00000,1,1,1,1,1,1,0,1,6417,1,4050,9,0.00
26,359207068116399,85,22.61621,75.67943000000001,784784614,7006.02,7,3,79,52,8,9,11,13,2024,30,5,29984.12,19.60,0,0,0,3,0,0,0,0,0,0,1,0,1257.0,4,1154.10,0,1,0.00,0,512,47,32.80,88.53,1,2024-11-13 09:13:34,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,3,0,3,0,0,0,39,25,381012,23,213.00,32.25,95.0625,91.0625,87.46875,0.00000,0.00,0.20,0.00,3076.75,0,95.0,20.87500,21,0,603.0,0,106,26,102,33,49,49,0,0,0,0,74.40,1020,0,0,0.00000,1,1,1,1,1,1,0,1,5629,3,1070,3,0.00
27,359207068116399,92,22.6167,75.67947,784784674,7006.09,7,3,79,52,9,9,11,13,2024,30,5,29984.18,16.80,0,0,0,3,0,0,0,0,0,0,1,0,732.0,4,1154.15,0,1,0.00,0,396,51,29.60,88.59,1,2024-11-13 09:14:34,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,3,0,3,0,0,0,39,25,381072,23,213.00,32.25,133.96875,109.0625,84.18750,0.00000,0.00,0.10,0.00,3076.75,0,95.0,20.87500,21,0,398.0,0,98,26,102,30,31,30,0,0,0,0,74.40,1020,0,0,0.00000,1,1,1,1,1,1,0,1,6000,0,0,0,0.00
28,359207068116399,98,22.6168,75.6795,784784733,7006.12,7,3,79,52,10,9,11,13,2024,30,5,29984.18,14.40,0,0,0,3,0,0,0,0,0,0,1,0,701.0,4,1154.15,0,1,0.00,0,372,54,0.00,88.63,1,2024-11-13 09:15:33,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,39,25,381132,23,213.00,32.25,133.875,135.96875,92.65625,0.00000,0.00,0.10,0.00,3076.75,0,95.0,21.00000,21,0,489.0,0,80,27,102,0,23,23,0,0,0,0,74.80,1020,0,0,0.00000,1,1,1,1,1,1,0,1,6000,0,2272,6,0.00
29,359207068116399,103,22.61676,75.67905,784784793,7006.16,7,3,79,52,11,9,11,13,2024,30,5,29984.22,101.60,0,0,0,3,0,0,0,0,0,0,1,0,700.0,4,1154.15,0,1,0.00,0,364,56,0.00,88.66,1,2024-11-13 09:16:33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,39,25,381192,23,213.00,32.25,138.5625,142.25,104.87500,0.00000,0.00,0.10,0.00,3076.75,0,95.0,21.09375,21,0,495.0,0,78,27,102,0,9,9,0,0,0,0,74.80,1020,0,0,0.00000,1,1,1,1,1,1,0,1,6000,0,450,1,0.00
30,359207068116399,108,22.61676,75.67905,784784853,7006.18,7,3,79,52,12,9,11,13,2024,30,5,29984.22,14.40,0,0,0,3,0,0,0,0,0,0,1,0,699.5,4,1154.20,0,1,0.00,0,356,56,0.00,88.68,1,2024-11-13 09:17:33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,39,25,381252,23,213.00,32.25,125.65625,139.84375,119.06250,0.00000,0.00,0.10,0.00,3076.75,0,95.0,21.09375,21,0,506.0,0,78,27,102,0,9,9,0,0,0,0,74.80,1020,0,0,0.00000,1,1,1,1,1,1,0,1,5990,1,0,0,0.00
31,359207068116399,118,22.61676,75.67905,784784973,7006.21,7,3,79,52,14,9,11,13,2024,30,5,29984.22,14.40,0,0,0,3,0,0,0,0,0,0,1,0,700.5,4,1154.20,0,1,0.00,0,348,56,0.00,88.71,1,2024-11-13 09:19:33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,39,25,381372,23,213.00,32.25,114.15625,121.875,137.96875,0.00000,0.00,0.10,0.00,3076.75,0,95.0,21.28125,21,0,486.0,0,78,28,102,0,9,9,0,0,0,0,75.20,1020,0,0,0.00000,1,1,1,1,1,1,0,0,342,1,70,1,0.00
32,359207068116399,123,22.61676,75.67905,784785033,7006.22,7,3,79,52,15,9,11,13,2024,30,5,29984.22,14.00,0,0,0,3,0,0,0,0,0,0,1,0,700.5,4,1154.25,0,1,0.00,0,344,56,0.00,88.72,1,2024-11-13 09:20:33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,39,25,381432,23,213.00,32.25,111.46875,116.15625,135.75000,0.00000,0.00,0.10,0.00,3076.75,0,95.0,21.28125,21,0,481.0,0,78,28,102,0,9,9,0,0,0,0,75.20,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,0.00
33,359207068116399,128,22.61676,75.67905,784785093,7006.24,7,3,79,52,16,9,11,13,2024,30,5,29984.22,14.40,0,0,0,3,0,0,0,0,0,0,1,0,699.5,4,1154.25,0,1,0.00,0,340,56,0.00,88.74,1,2024-11-13 09:21:33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,39,25,381492,23,213.00,32.25,109.46875,112.46875,128.87500,0.00000,0.00,0.10,0.00,3076.75,0,95.0,21.50000,22,0,470.0,0,78,28,102,0,9,9,0,0,0,0,75.20,1020,0,0,0.00000,1,1,1,1,1,1,0,0,0,0,0,0,0.00
34,359207068116399,133,22.61676,75.67905,784785153,7006.25,7,3,79,52,17,9,11,13,2024,30,5,29984.22,14.00,0,0,0,3,0,0,0,0,0,0,1,0,699.5,4,1154.25,0,1,0.00,0,336,57,0.00,88.75,1,2024-11-13 09:22:33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,39,25,381552,23,213.00,32.25,108.28125,110.0625,120.75000,0.00000,0.00,0.10,0.00,3076.75,0,95.0,21.68750,22,0,476.0,0,78,28,102,0,9,9,0,0,0,0,75.20,1020,0,0,0.00000,1,1,1,1,1,1,0,1,3298,0,0,0,0.00
35,359207068116399,140,22.61676,75.67912,784785213,7006.26,7,3,79,52,18,9,11,13,2024,30,5,29984.22,14.00,0,0,0,3,0,0,0,0,0,0,1,0,0.0,0,1154.25,0,1,0.00,0,4,57,0.00,88.77,1,2024-11-13 09:23:33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,47,25,381590,23,213.00,32.25,109.875,105.96875,113.28125,0.00000,0.00,0.00,0.00,3076.75,0,95.0,21.87500,22,0,0.0,0,90,30,102,0,0,0,0,0,0,0,75.20,1020,0,0,0.00000,1,1,1,1,1,1,0,0,960,1,0,0,0.00
